source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,5,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0006_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,7,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0007,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0007.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0007_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0008,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0008.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0008_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,9,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0009,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0009.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0009_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,10,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0010,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0010.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0010_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0011,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0011.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0011_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0012,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0012.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0012_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,15,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0015,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0015.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0015_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,16,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0016,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0016.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0016_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0017,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0017.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0017_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,18,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0018,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0018.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0018_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,19,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0019,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0019.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0019_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0020,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0020.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0020_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,21,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0021,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0021.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0021_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0022,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0022.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0022_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p015,320.0,0p015,23,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0023,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p015/F_08-Jun-2017_rpm320_doc0p015_window_0023.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0023_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,0,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,1,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0001_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,2,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0002_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,5,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0006.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,7,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0007,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0007.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0007_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,8,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0008,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0008.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0008_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,9,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0009,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0009.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0009_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,10,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0010,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0010.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0010_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,11,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0011,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0011.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0011_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,12,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0012,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0012.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0012_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,13,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0013.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,14,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0014.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,15,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0015,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0015.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0015_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,16,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0016,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0016.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0016_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,17,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0017,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0017.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0017_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,18,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0018,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0018.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0018_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,19,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0019,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0019.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0019_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,20,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0020,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0020.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0020_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,21,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0021,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0021.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0021_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,22,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0022.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p020,320.0,0p020,23,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0023,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p020/F_08-Jun-2017_rpm320_doc0p020_window_0023.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0023_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,0,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0000_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,1,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0001_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,2,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0002_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,3,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,4,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,no_chatter,validation,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004_no_chatter.png,validation
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,5,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0005_no_chatter.png,train
turning,turning,2inchStickout,2inchStickout/F_08-Jun-2017_rpm320_doc0p025,320.0,0p025,6,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/2inchStickout/F_08-Jun-2017_rpm320_doc0p025/F_08-Jun-2017_rpm320_doc0p025_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0006_no_chatter.png,train
